team_id,sprint_id,total_tasks,team_size,planned_story_points,completed_story_points,total_effort_minutes,total_time_spent,sprint_number,historical_velocity_avg,developer_availability_rate,absence_days_total,overtime_hours_total,concurrent_assignments,skill_match_ratio,avg_seniority_level,actual_sprint_cost
T35,S4144,7,3,6.0,6.0,128563.0,0.0,2336,26.7296,0.7,1,0.0,1.5,1.0,1.38629,14356.3
T35,S4146,3,3,0.0,0.0,5451.0,0.0,2337,26.7208,0.7,1,0.0,1.5,0.0,1.38629,2045.1
T35,S4147,2,2,0.0,0.0,11561.0,0.0,2338,26.7093,0.8,1,0.0,1.0,0.0,1.09861,2156.1
T35,S4148,3,2,0.0,0.0,24438.0,0.0,2339,26.6979,0.8,1,0.0,1.0,0.0,1.09861,3443.8
T35,S4149,3,2,3.0,3.0,17465.0,0.0,2340,26.6865,0.8,1,0.0,1.0,1.0,1.09861,2746.5
T35,S4150,1,1,0.0,0.0,0.0,0.0,2342,26.7008,0.9,0,0.0,0.5,0.0,0.693147,500.0
T35,S4151,1,1,0.0,0.0,2866.0,0.0,2343,26.6894,0.9,0,0.0,0.5,0.0,0.693147,786.6
T35,S4152,4,2,5.0,5.0,73488.0,0.0,2344,26.6781,0.8,1,0.0,1.0,1.0,1.09861,8348.8
T35,S4153,1,1,0.0,0.0,7487.0,0.0,2345,26.6688,0.9,0,0.0,0.5,0.0,0.693147,1248.7
T35,S4154,1,1,0.0,0.0,0.0,0.0,2346,26.6574,0.9,0,0.0,0.5,0.0,0.693147,500.0
T35,S4155,2,2,0.0,0.0,35481.0,0.0,2347,26.6461,0.8,1,0.0,1.0,0.0,1.09861,4548.1
T35,S4157,2,2,0.0,0.0,8467.0,0.0,2348,26.6347,0.8,1,0.0,1.0,0.0,1.09861,1846.7
T35,S4158,2,2,0.0,0.0,0.0,0.0,2349,26.6234,0.8,1,0.0,1.0,0.0,1.09861,1000.0
T35,S4159,2,2,5.0,5.0,20403.0,0.0,2350,26.612,0.8,1,0.0,1.0,1.0,1.09861,3040.3
T35,S4160,1,1,1.0,1.0,6.0,0.0,2352,26.629,0.9,0,0.0,0.5,1.0,0.693147,500.6
T35,S4163,1,1,1.0,1.0,0.0,0.0,2353,26.6181,0.9,0,0.0,0.5,1.0,0.693147,500.0
T35,S4164,3,3,5.0,5.0,19557.0,0.0,2354,26.6072,0.7,1,0.0,1.5,1.0,1.38629,3455.7
T35,S4166,1,1,2.0,2.0,29964.0,0.0,2355,26.598,0.9,0,0.0,0.5,1.0,0.693147,3496.4
T35,S4167,5,2,0.0,0.0,42974.0,0.0,2356,26.5876,0.8,1,0.0,1.0,0.0,1.09861,5297.4
T35,S4168,8,5,30.0,30.0,33320.0,0.0,2357,26.5763,0.5,2,0.0,2.5,1.0,1.79176,5832.0
T35,S4171,4,3,8.0,8.0,28937.0,0.0,2359,26.5944,0.7,1,0.0,1.5,1.0,1.38629,4393.7
T35,S4172,6,4,8.0,8.0,91800.0,0.0,2360,26.5866,0.6,1,0.0,2.0,1.0,1.60944,11180.0
T35,S4173,3,3,5.0,5.0,37305.0,0.0,2361,26.5787,0.7,1,0.0,1.5,1.0,1.38629,5230.5
T35,S4174,1,1,0.0,0.0,32.0,0.0,2362,26.5695,0.9,0,0.0,0.5,0.0,0.693147,503.2
T35,S4176,15,4,0.0,0.0,16725.0,0.0,2363,26.5583,0.6,1,0.0,2.0,0.0,1.60944,3672.5
T35,S4179,1,1,1.0,1.0,60600.0,0.0,2364,26.5471,0.9,0,0.0,0.5,1.0,0.693147,6560.0
T35,S4181,5,4,15.0,15.0,90554.0,0.0,2366,26.5893,0.6,1,0.0,2.0,1.0,1.60944,11055.4
T35,S4184,5,1,34.0,34.0,56216.0,0.0,2367,26.5844,0.9,0,0.0,0.5,1.0,0.693147,6121.6
T35,S4185,4,2,0.0,0.0,1.0,0.0,2368,26.5875,0.8,1,0.0,1.0,0.0,1.09861,1000.1
T35,S4186,7,2,9.0,9.0,13348.0,0.0,2369,26.5763,0.8,1,0.0,1.0,1.0,1.09861,2334.8
T35,S4187,2,2,3.0,3.0,4.0,0.0,2370,26.5689,0.8,1,0.0,1.0,1.0,1.09861,1000.4
T35,S4189,15,4,18.0,18.0,406416.0,0.0,2371,26.5589,0.6,1,0.0,2.0,1.0,1.60944,42641.6
T35,S4190,13,3,20.0,20.0,1555.0,0.0,2373,26.5635,0.7,1,0.0,1.5,1.0,1.38629,1655.5
T35,S4191,8,2,14.0,14.0,2560.0,0.0,2374,26.5608,0.8,1,0.0,1.0,1.0,1.09861,1256.0
T35,S4193,4,3,12.0,12.0,8375.0,0.0,2375,26.5555,0.7,1,0.0,1.5,1.0,1.38629,2337.5
T35,S4195,15,1,18.0,18.0,4728.0,0.0,2376,26.5493,0.9,0,0.0,0.5,1.0,0.693147,972.8
T36,S4197,1,1,4.0,4.0,0.0,0.0,2377,26.5457,0.9,0,0.0,0.5,1.0,0.693147,500.0
T36,S4201,1,1,8.0,8.0,6946.0,0.0,2380,26.656,0.9,0,0.0,0.5,1.0,0.693147,1194.6
T36,S4202,1,1,4.0,4.0,0.0,0.0,2381,26.6482,0.9,0,0.0,0.5,1.0,0.693147,500.0
T36,S4203,8,3,20.0,20.0,53839.0,0.0,2382,26.6387,0.7,1,0.0,1.5,1.0,1.38629,6883.9
T36,S4204,4,3,16.0,16.0,14007.0,0.0,2383,26.6359,0.7,1,0.0,1.5,1.0,1.38629,2900.7
T36,S4205,5,2,20.0,20.0,20224.0,0.0,2384,26.6314,0.8,1,0.0,1.0,1.0,1.09861,3022.4
T36,S4206,12,6,41.0,41.0,55079.0,0.0,2385,26.6286,0.4,2,0.0,3.0,1.0,1.94591,8507.9
T36,S4207,13,5,43.0,16.0,0.0,0.0,2386,26.6347,0.5,2,13.5,2.5,0.372093,1.79176,3175.0
T36,S4209,7,3,22.0,22.0,51106.0,0.0,2387,26.6302,0.7,1,0.0,1.5,1.0,1.38629,6610.6
T36,S4210,2,1,16.0,8.0,0.0,0.0,2389,26.6707,0.9,0,4.0,0.5,0.5,0.693147,700.0
T36,S4212,5,1,24.0,0.0,0.0,0.0,2390,26.6629,0.9,0,12.0,0.5,0.0,0.693147,1100.0
T36,S4213,23,7,81.0,81.0,130875.0,0.0,2391,26.6518,0.3,2,0.0,3.5,1.0,2.07944,16587.5
T36,S4215,1,1,0.0,0.0,0.0,0.0,2392,26.6745,0.9,0,0.0,0.5,0.0,0.693147,500.0
T36,S4216,8,4,35.0,35.0,25960.0,0.0,2393,26.6633,0.6,1,0.0,2.0,1.0,1.60944,4596.0
T36,S4217,2,1,6.0,2.0,38.0,0.0,2394,26.6668,0.9,0,2.0,0.5,0.333333,0.693147,603.8
T36,S4219,20,6,67.0,67.0,49368.0,0.0,2395,26.6565,0.4,2,0.0,3.0,1.0,1.94591,7936.8
T36,S4220,11,6,46.0,46.0,36657.0,0.0,2397,26.714,0.4,2,0.0,3.0,1.0,1.94591,6665.7
T36,S4221,69,7,307.0,207.0,814994.0,0.0,2398,26.722,0.3,2,50.0,3.5,0.674267,2.07944,87499.4
T36,S4222,7,4,22.0,20.0,59324.0,0.0,2399,26.7972,0.6,1,1.0,2.0,0.909091,1.60944,7982.4
T36,S4224,1,1,4.0,4.0,8967.0,0.0,2400,26.7944,0.9,0,0.0,0.5,1.0,0.693147,1396.7
T36,S4225,7,4,48.0,48.0,54224.0,0.0,2401,26.7849,0.6,1,0.0,2.0,1.0,1.60944,7422.4
T36,S4226,3,2,7.0,7.0,40021.0,0.0,2402,26.7937,0.8,1,0.0,1.0,1.0,1.09861,5002.1
T36,S4229,36,9,85.0,85.0,173480.0,0.0,2403,26.7855,0.1,3,0.0,4.5,1.0,2.30259,21848.0
T36,S4230,9,3,17.0,17.0,14534.0,0.0,2405,26.851,0.7,1,0.0,1.5,1.0,1.38629,2953.4
T36,S4231,150,19,982.0,400.0,250756.0,0.0,2406,26.8469,0.0,6,291.0,9.5,0.407332,2.99573,49125.6
T36,S4233,27,5,80.0,80.0,84683.0,0.0,2407,27.0019,0.5,2,0.0,2.5,1.0,1.79176,10968.3
T36,S4235,39,11,125.0,125.0,283067.0,0.0,2408,27.024,0.0,3,0.0,5.5,1.0,2.48491,33806.7
T36,S4239,1,1,2.0,2.0,427.0,0.0,2409,27.0647,0.9,0,0.0,0.5,1.0,0.693147,542.7
T36,S4240,26,6,72.0,72.0,97614.0,0.0,2411,27.0787,0.4,2,0.0,3.0,1.0,1.94591,12761.4
T36,S4241,27,10,74.0,74.0,32020.0,0.0,2412,27.0973,0.0,3,0.0,5.0,1.0,2.3979,8202.0
T36,S4243,14,4,84.0,84.0,92964.0,0.0,2413,27.1168,0.6,1,0.0,2.0,1.0,1.60944,11296.4
T36,S4244,1,1,8.0,8.0,0.0,0.0,2414,27.1404,0.9,0,0.0,0.5,1.0,0.693147,500.0
T36,S4245,5,3,14.0,14.0,6055.0,0.0,2415,27.1324,0.7,1,0.0,1.5,1.0,1.38629,2105.5
T36,S4246,25,6,141.0,141.0,103899.0,0.0,2416,27.127,0.4,2,0.0,3.0,1.0,1.94591,13389.9
T36,S4247,7,6,34.0,16.0,8656.0,0.0,2417,27.1741,0.4,2,9.0,3.0,0.470588,1.94591,4315.6
T36,S4248,4,1,11.0,11.0,7235.0,0.0,2418,27.1695,0.9,0,0.0,0.5,1.0,0.693147,1223.5
T36,S4251,25,10,104.0,104.0,177470.0,0.0,2420,27.1896,0.0,3,0.0,5.0,1.0,2.3979,22747.0
T36,S4252,3,1,11.0,11.0,5925.0,0.0,2421,27.2214,0.9,0,0.0,0.5,1.0,0.693147,1092.5
T36,S4253,9,4,29.0,29.0,31991.0,0.0,2422,27.2147,0.6,1,0.0,2.0,1.0,1.60944,5199.1
T36,S4254,35,11,140.0,140.0,177443.0,0.0,2423,27.2154,0.0,3,0.0,5.5,1.0,2.48491,23244.3
T36,S4255,9,3,63.0,63.0,63153.0,0.0,2424,27.2619,0.7,1,0.0,1.5,1.0,1.38629,7815.3
T36,S4258,2,2,0.0,0.0,7467.0,0.0,2425,27.2767,0.8,1,0.0,1.0,0.0,1.09861,1746.7
T36,S4259,22,3,87.0,87.0,328532.0,0.0,2426,27.2654,0.7,1,0.0,1.5,1.0,1.38629,34353.2
T36,S4260,44,10,100.0,100.0,87051.0,0.0,2428,27.353,0.0,3,0.0,5.0,1.0,2.3979,13705.1
T36,S4261,4,2,2.0,1.0,6125.0,0.0,2429,27.3829,0.8,1,0.5,1.0,0.5,1.09861,1637.5
T36,S4262,1,1,0.0,0.0,18462.0,0.0,2430,27.372,0.9,0,0.0,0.5,0.0,0.693147,2346.2
T36,S4263,1,1,8.0,0.0,0.0,0.0,2431,27.3608,0.9,0,4.0,0.5,0.0,0.693147,700.0
T36,S4264,19,4,68.0,68.0,32626.0,0.0,2432,27.3495,0.6,1,0.0,2.0,1.0,1.60944,5262.6
T36,S4265,60,14,117.0,117.0,221266.0,0.0,2433,27.3662,0.0,4,0.0,7.0,1.0,2.70805,29126.6
T36,S4266,4,3,9.0,9.0,10098.0,0.0,2434,27.4031,0.7,1,0.0,1.5,1.0,1.38629,2509.8
T36,S4267,4,3,23.0,23.0,47730.0,0.0,2435,27.3955,0.7,1,0.0,1.5,1.0,1.38629,6273.0
T36,S4268,62,15,164.0,164.0,194312.0,0.0,2436,27.3937,0.0,5,0.0,7.5,1.0,2.77259,26931.2
T36,S4269,17,4,52.0,52.0,55204.0,0.0,2437,27.4498,0.6,1,0.0,2.0,1.0,1.60944,7520.4
T36,S4271,32,5,121.0,121.0,98204.0,0.0,2439,27.5159,0.5,2,0.0,2.5,1.0,1.79176,12320.4
T36,S4272,5,3,32.0,32.0,30379.0,0.0,2440,27.5542,0.7,1,0.0,1.5,1.0,1.38629,4537.9
T36,S4273,44,13,129.0,129.0,198214.0,0.0,2441,27.556,0.0,4,0.0,6.5,1.0,2.63906,26321.4
T36,S4275,4,3,8.0,8.0,2705.0,0.0,2442,27.5976,0.7,1,0.0,1.5,1.0,1.38629,1770.5
T36,S4277,4,2,28.0,28.0,65406.0,0.0,2443,27.5896,0.8,1,0.0,1.0,1.0,1.09861,7540.6
T36,S4278,32,10,153.0,153.0,341917.0,0.0,2444,27.5897,0.0,3,0.0,5.0,1.0,2.3979,39191.7
T36,S4279,31,5,126.0,126.0,116678.0,0.0,2445,27.641,0.5,2,0.0,2.5,1.0,1.79176,14167.8
T36,S4280,46,11,138.0,138.0,225275.0,0.0,2447,27.7116,0.0,3,0.0,5.5,1.0,2.48491,28027.5
T36,S4281,4,3,3.0,3.0,12953.0,0.0,2448,27.7567,0.7,1,0.0,1.5,1.0,1.38629,2795.3
T36,S4282,3,1,26.0,26.0,49043.0,0.0,2449,27.7466,0.9,0,0.0,0.5,1.0,0.693147,5404.3
T36,S4283,20,4,100.0,100.0,85375.0,0.0,2450,27.7459,0.6,1,0.0,2.0,1.0,1.60944,10537.5
T36,S4284,1,1,1.0,1.0,17.0,0.0,2451,27.7754,0.9,0,0.0,0.5,1.0,0.693147,501.7
T36,S4285,44,12,122.0,122.0,227050.0,0.0,2452,27.7645,0.0,4,0.0,6.0,1.0,2.56495,28705.0
T36,S4286,1,1,4.0,4.0,0.0,0.0,2453,27.8029,0.9,0,0.0,0.5,1.0,0.693147,500.0
T36,S4287,10,4,47.0,47.0,58760.0,0.0,2454,27.7932,0.6,1,0.0,2.0,1.0,1.60944,7876.0
T36,S4288,2,2,20.0,20.0,28690.0,0.0,2455,27.801,0.8,1,0.0,1.0,1.0,1.09861,3869.0
T36,S4290,39,10,136.0,136.0,172192.0,0.0,2457,27.8044,0.0,3,0.0,5.0,1.0,2.3979,22219.2
T36,S4291,1,1,0.0,0.0,0.0,0.0,2458,27.8485,0.9,0,0.0,0.5,0.0,0.693147,500.0
T36,S4292,19,5,92.0,84.0,61491.0,0.0,2459,27.8371,0.5,2,4.0,2.5,0.913043,1.79176,8849.1
T36,S4293,50,14,174.0,173.0,457150.0,0.0,2460,27.86,0.0,4,0.5,7.0,0.994253,2.70805,52740.0
T36,S4294,2,2,1.0,1.0,5575.0,0.0,2461,27.919,0.8,1,0.0,1.0,1.0,1.09861,1557.5
T36,S4295,5,3,12.0,12.0,821133.0,0.0,2462,27.908,0.7,1,0.0,1.5,1.0,1.38629,83613.3
T36,S4296,16,5,113.0,113.0,152170.0,0.0,2463,27.9016,0.5,2,0.0,2.5,1.0,1.79176,17717.0
T36,S4297,1,1,0.0,0.0,0.0,0.0,2464,27.9361,0.9,0,0.0,0.5,0.0,0.693147,500.0
T36,S4298,50,10,201.0,193.0,284095.0,0.0,2465,27.9248,0.0,3,4.0,5.0,0.960199,2.3979,33609.5
T36,S4299,3,2,6.0,6.0,11885.0,0.0,2466,27.9918,0.8,1,0.0,1.0,1.0,1.09861,2188.5
T36,S4301,23,2,10.0,8.0,0.0,0.0,2469,28.0918,0.8,1,1.0,1.0,0.8,1.09861,1050.0
T36,S4303,20,5,112.0,112.0,111659.0,0.0,2470,28.0837,0.5,2,0.0,2.5,1.0,1.79176,13665.9
T36,S4304,43,11,166.0,166.0,181106.0,0.0,2471,28.1177,0.0,3,0.0,5.5,1.0,2.48491,23610.6
T36,S4305,1,1,0.0,0.0,0.0,0.0,2472,28.1735,0.9,0,0.0,0.5,0.0,0.693147,500.0
T36,S4306,48,10,145.0,145.0,130283.0,0.0,2473,28.1621,0.0,3,0.0,5.0,1.0,2.3979,18028.3
T36,S4307,24,5,106.0,106.0,90641.0,0.0,2474,28.2093,0.5,2,0.0,2.5,1.0,1.79176,11564.1
T36,S4308,35,11,172.0,172.0,262260.0,0.0,2475,28.2408,0.0,3,0.0,5.5,1.0,2.48491,31726.0
T36,S4309,2,1,9.0,9.0,11036.0,0.0,2476,28.2989,0.9,0,0.0,0.5,1.0,0.693147,1603.6
T36,S4310,5,4,18.0,18.0,16591.0,0.0,2478,28.2809,0.6,1,0.0,2.0,1.0,1.60944,3659.1
T36,S4311,1,1,0.0,0.0,1603.0,0.0,2479,28.2767,0.9,0,0.0,0.5,0.0,0.693147,660.3
T36,S4312,1,1,0.0,0.0,177054.0,0.0,2480,28.2653,0.9,0,0.0,0.5,0.0,0.693147,18205.4
T36,S4313,22,5,95.0,95.0,57116.0,0.0,2481,28.2539,0.5,2,0.0,2.5,1.0,1.79176,8211.6
T36,S4314,22,5,91.0,91.0,142757.0,0.0,2482,28.2808,0.5,2,0.0,2.5,1.0,1.79176,16775.7
T36,S4315,49,13,145.0,145.0,189966.0,0.0,2483,28.3061,0.0,4,0.0,6.5,1.0,2.63906,25496.6
T36,S4316,1,1,8.0,8.0,2827.0,0.0,2484,28.3531,0.9,0,0.0,0.5,1.0,0.693147,782.7
T36,S4317,22,6,79.0,79.0,77156.0,0.0,2485,28.3449,0.4,2,0.0,3.0,1.0,1.94591,10715.6
T36,S4318,42,10,133.0,133.0,217707.0,0.0,2486,28.3653,0.0,3,0.0,5.0,1.0,2.3979,26770.7
T36,S4320,19,5,101.0,101.0,74800.0,0.0,2488,28.4257,0.5,2,0.0,2.5,1.0,1.79176,9980.0
T36,S4321,11,5,90.0,90.0,61180.0,0.0,2489,28.4549,0.5,2,0.0,2.5,1.0,1.79176,8618.0
T36,S4322,3,1,9.0,9.0,6315.0,0.0,2490,28.4796,0.9,0,0.0,0.5,1.0,0.693147,1131.5
T36,S4323,3,2,12.0,12.0,12931.0,0.0,2491,28.4718,0.8,1,0.0,1.0,1.0,1.09861,2293.1
T36,S4324,31,12,160.0,160.0,169509.0,0.0,2492,28.4651,0.0,4,0.0,6.0,1.0,2.56495,22950.9
T36,S4325,20,6,109.0,109.0,130077.0,0.0,2493,28.5179,0.4,2,0.0,3.0,1.0,1.94591,16007.7
T36,S4326,4,2,4.0,4.0,128199.0,0.0,2494,28.5502,0.8,1,0.0,1.0,1.0,1.09861,13819.9
T36,S4327,29,9,148.0,148.0,125463.0,0.0,2495,28.5404,0.1,3,0.0,4.5,1.0,2.30259,17046.3
T36,S4328,7,5,21.0,21.0,76836.0,0.0,2496,28.5882,0.5,2,0.0,2.5,1.0,1.79176,10183.6
T36,S4329,15,6,116.0,116.0,97847.0,0.0,2497,28.5852,0.4,2,0.0,3.0,1.0,1.94591,12784.7
T36,S4330,29,11,172.0,172.0,67871.0,0.0,2499,28.6444,0.0,3,0.0,5.5,1.0,2.48491,12287.1
T36,S4331,2,2,0.0,0.0,15641.0,0.0,2500,28.7018,0.8,1,0.0,1.0,0.0,1.09861,2564.1
T36,S4332,2,2,0.0,0.0,213466.0,0.0,2501,28.6903,0.8,1,0.0,1.0,0.0,1.09861,22346.6
T36,S4333,7,3,37.0,37.0,34503.0,0.0,2502,28.6788,0.7,1,0.0,1.5,1.0,1.38629,4950.3
T36,S4334,1,1,16.0,0.0,0.0,0.0,2503,28.6821,0.9,0,8.0,0.5,0.0,0.693147,900.0
T36,S4336,34,5,184.0,179.0,118329.0,0.0,2504,28.6707,0.5,2,2.5,2.5,0.972826,1.79176,14457.9
T36,S4338,30,7,148.0,148.0,184738.0,0.0,2505,28.7307,0.3,2,0.0,3.5,1.0,2.07944,21973.8
T36,S4339,4,3,4.0,4.0,5890.0,0.0,2506,28.7783,0.7,1,0.0,1.5,1.0,1.38629,2089.0
T36,S4340,33,6,156.0,156.0,222742.0,0.0,2508,28.7797,0.4,2,0.0,3.0,1.0,1.94591,25274.2
T36,S4341,3,3,0.0,0.0,28951.0,0.0,2509,28.8304,0.7,1,0.0,1.5,0.0,1.38629,4395.1
T36,S4342,15,5,98.0,98.0,61052.0,0.0,2510,28.8189,0.5,2,0.0,2.5,1.0,1.79176,8605.2
T36,S4343,21,8,84.0,84.0,48002.0,0.0,2511,28.8465,0.2,2,0.0,4.0,1.0,2.19722,8800.2
T36,S4344,4,4,3.0,3.0,19681.0,0.0,2512,28.8685,0.6,1,0.0,2.0,1.0,1.60944,3968.1
T36,S4345,22,5,119.0,119.0,234242.0,0.0,2513,28.8582,0.5,2,0.0,2.5,1.0,1.79176,25924.2
T36,S4346,14,6,55.0,55.0,184436.0,0.0,2514,28.894,0.4,2,0.0,3.0,1.0,1.94591,21443.6
T36,S4347,1,1,0.0,0.0,8719.0,0.0,2515,28.9044,0.9,0,0.0,0.5,0.0,0.693147,1371.9
T36,S4348,21,6,116.0,116.0,259753.0,0.0,2516,28.8929,0.4,2,0.0,3.0,1.0,1.94591,28975.3
T36,S4349,21,7,107.0,107.0,109641.0,0.0,2517,28.9275,0.3,2,0.0,3.5,1.0,2.07944,14464.1
T36,S4350,2,2,0.0,0.0,19918.0,0.0,2519,28.9494,0.8,1,0.0,1.0,0.0,1.09861,2991.8
T36,S4351,17,5,57.0,57.0,40172.0,0.0,2520,28.9379,0.5,2,0.0,2.5,1.0,1.79176,6517.2
T36,S4352,38,7,190.0,190.0,194938.0,0.0,2521,28.9491,0.3,2,0.0,3.5,1.0,2.07944,22993.8
T36,S4353,9,5,6.0,6.0,12480.0,0.0,2522,29.013,0.5,2,0.0,2.5,1.0,1.79176,3748.0
T36,S4354,25,6,130.0,130.0,109174.0,0.0,2523,29.0038,0.4,2,0.0,3.0,1.0,1.94591,13917.4
T36,S4355,6,5,9.0,9.0,57262.0,0.0,2524,29.0439,0.5,2,0.0,2.5,1.0,1.79176,8226.2
T36,S4356,10,4,88.0,88.0,100728.0,0.0,2525,29.0359,0.6,1,0.0,2.0,1.0,1.60944,12072.8
T36,S4357,12,4,82.0,82.0,93768.0,0.0,2526,29.0593,0.6,1,0.0,2.0,1.0,1.60944,11376.8
T36,S4358,18,7,75.0,75.0,107076.0,0.0,2527,29.0802,0.3,2,0.0,3.5,1.0,2.07944,14207.6
T36,S4359,10,4,86.0,86.0,70890.0,0.0,2528,29.0984,0.6,1,0.0,2.0,1.0,1.60944,9089.0
T36,S4360,26,6,115.0,115.0,125398.0,0.0,2530,29.1268,0.4,2,0.0,3.0,1.0,1.94591,15539.8
T36,S4361,2,2,8.0,8.0,6023.0,0.0,2531,29.1607,0.8,1,0.0,1.0,1.0,1.09861,1602.3
T36,S4362,10,6,29.0,29.0,47723.0,0.0,2532,29.1524,0.4,2,0.0,3.0,1.0,1.94591,7772.3
T36,S4363,3,2,0.0,0.0,28428.0,0.0,2533,29.1523,0.8,1,0.0,1.0,0.0,1.09861,3842.8
T36,S4364,28,6,95.0,95.0,81332.0,0.0,2534,29.1408,0.4,2,0.0,3.0,1.0,1.94591,11133.2
T36,S4365,31,8,113.0,113.0,174209.0,0.0,2535,29.1668,0.2,2,0.0,4.0,1.0,2.19722,21420.9
T36,S4366,10,4,14.0,14.0,35830.0,0.0,2536,29.1999,0.6,1,0.0,2.0,1.0,1.60944,5583.0
T36,S4368,21,5,76.0,76.0,39360.0,0.0,2537,29.1939,0.5,2,0.0,2.5,1.0,1.79176,6436.0
T36,S4369,24,6,104.0,104.0,100205.0,0.0,2538,29.2123,0.4,2,0.0,3.0,1.0,1.94591,13020.5
T36,S4371,4,4,1.0,1.0,20113.0,0.0,2540,29.2441,0.6,1,0.0,2.0,1.0,1.60944,4011.3
T36,S4372,22,8,84.0,84.0,118862.0,0.0,2541,29.2329,0.2,2,0.0,4.0,1.0,2.19722,15886.2
T36,S4373,5,3,34.0,34.0,30178.0,0.0,2542,29.2545,0.7,1,0.0,1.5,1.0,1.38629,4517.8
T36,S4374,17,5,105.0,105.0,131875.0,0.0,2543,29.2564,0.5,2,0.0,2.5,1.0,1.79176,15687.5
T36,S4375,7,4,14.0,14.0,50976.0,0.0,2544,29.2862,0.6,1,0.0,2.0,1.0,1.60944,7097.6
T36,S4376,14,5,77.0,77.0,151816.0,0.0,2545,29.2801,0.5,2,0.0,2.5,1.0,1.79176,17681.6
T36,S4377,12,4,73.0,73.0,43506.0,0.0,2546,29.2989,0.6,1,0.0,2.0,1.0,1.60944,6350.6
T36,S4378,3,2,21.0,21.0,19020.0,0.0,2547,29.3161,0.8,1,0.0,1.0,1.0,1.09861,2902.0
T36,S4379,20,5,117.0,117.0,81013.0,0.0,2548,29.3128,0.5,2,0.0,2.5,1.0,1.79176,10601.3
T36,S4380,1,1,0.0,0.0,0.0,0.0,2550,29.3502,0.9,0,0.0,0.5,0.0,0.693147,500.0
T36,S4381,14,5,49.0,49.0,20275.0,0.0,2551,29.3387,0.5,2,0.0,2.5,1.0,1.79176,4527.5
T36,S4382,7,4,1.0,1.0,3001.0,0.0,2552,29.3464,0.6,1,0.0,2.0,1.0,1.60944,2300.1
T36,S4383,13,5,48.0,48.0,91207.0,0.0,2553,29.3353,0.5,2,0.0,2.5,1.0,1.79176,11620.7
T36,S4384,16,5,83.0,83.0,55751.0,0.0,2554,29.3426,0.5,2,0.0,2.5,1.0,1.79176,8075.1
T36,S4385,3,2,6.0,6.0,1321.0,0.0,2555,29.3636,0.8,1,0.0,1.0,1.0,1.09861,1132.1
T36,S4386,2,2,8.0,8.0,13394.0,0.0,2556,29.3545,0.8,1,0.0,1.0,1.0,1.09861,2339.4
T36,S4387,32,6,131.0,131.0,260692.0,0.0,2557,29.3461,0.4,2,0.0,3.0,1.0,1.94591,29069.2
T36,S4388,10,5,55.0,55.0,50307.0,0.0,2558,29.3859,0.5,2,0.0,2.5,1.0,1.79176,7530.7
T36,S4389,17,3,74.0,74.0,72036.0,0.0,2559,29.3959,0.7,1,0.0,1.5,1.0,1.38629,8703.6
T36,S4390,20,6,102.0,102.0,119042.0,0.0,2561,29.4069,0.4,2,0.0,3.0,1.0,1.94591,14904.2
T36,S4391,4,3,6.0,6.0,7097.0,0.0,2562,29.4353,0.7,1,0.0,1.5,1.0,1.38629,2209.7
T36,S4392,18,5,83.0,83.0,189981.0,0.0,2563,29.4261,0.5,2,0.0,2.5,1.0,1.79176,21498.1
T36,S4393,16,6,124.0,124.0,109105.0,0.0,2564,29.447,0.4,2,0.0,3.0,1.0,1.94591,13910.5
T36,S4395,1,1,5.0,5.0,6092.0,0.0,2565,29.4839,0.9,0,0.0,0.5,1.0,0.693147,1109.2
T36,S4396,23,5,118.0,118.0,106882.0,0.0,2566,29.4743,0.5,2,0.0,2.5,1.0,1.79176,13188.2
T36,S4397,6,3,27.0,27.0,48945.0,0.0,2567,29.5088,0.7,1,0.0,1.5,1.0,1.38629,6394.5
T36,S4398,2,1,4.0,4.0,1153.0,0.0,2568,29.5079,0.9,0,0.0,0.5,1.0,0.693147,615.3
T36,S4399,9,5,17.0,17.0,5992.0,0.0,2569,29.4979,0.5,2,0.0,2.5,1.0,1.79176,3099.2
T36,S4400,29,8,125.0,125.0,271278.0,0.0,2572,29.5448,0.2,2,0.0,4.0,1.0,2.19722,31127.8
T36,S4401,7,3,40.0,40.0,20448.0,0.0,2573,29.5819,0.7,1,0.0,1.5,1.0,1.38629,3544.8
T36,S4402,1,0,0.0,0.0,0.0,0.0,2574,29.586,1.0,0,0.0,0.0,0.0,0.0,0.0
T36,S4403,8,5,31.0,31.0,45067.0,0.0,2575,29.5745,0.5,2,0.0,2.5,1.0,1.79176,7006.7
T36,S4404,9,4,69.0,69.0,76526.0,0.0,2576,29.575,0.6,1,0.0,2.0,1.0,1.60944,9652.6
T36,S4405,8,3,9.0,9.0,33595.0,0.0,2577,29.5903,0.7,1,0.0,1.5,1.0,1.38629,4859.5
T36,S4406,12,5,49.0,49.0,57015.0,0.0,2578,29.5823,0.5,2,0.0,2.5,1.0,1.79176,8201.5
T36,S4407,19,6,106.0,106.0,52519.0,0.0,2579,29.5899,0.4,2,0.0,3.0,1.0,1.94591,8251.9
T36,S4408,7,3,42.0,42.0,65577.0,0.0,2580,29.6195,0.7,1,0.0,1.5,1.0,1.38629,8057.7
T36,S4409,1,1,8.0,8.0,5716.0,0.0,2581,29.6243,0.9,0,0.0,0.5,1.0,0.693147,1071.6
